#{"t_start": 1789261447.5251343, "env_id": "None"}
r,l,t,completed,terminal_region_active,illegal_terminal_entry_count,hybrid_waypoint_radius_m,hybrid_qp_zero_fallbacks
2.538192,150,110115.882873,False,False,1,3.0054972195082312,0
-53.749157,40,110197.148677,True,True,0,3.22737950592934,0
3.592322,150,110513.156986,False,False,1,3.091808180501275,0
-2.955345,150,110831.348245,False,True,0,3.445770802662844,0
22.679327,67,110971.480725,True,True,0,3.057363163982573,0
2.431807,150,111289.238225,False,True,0,3.8979427382131866,0
2.691059,150,111609.113729,False,False,1,3.0873274803161626,0
-41.004337,53,111717.517105,True,True,0,3.1848118722613803,0
-82.076709,43,111805.389952,True,True,0,3.030981143254207,0
1.609689,150,112129.384887,False,False,2,3.0066572642724534,0
-76.444264,44,112221.105282,True,True,0,3.0184683912043826,0
3.225638,150,112534.793275,False,True,1,4.4871413418231345,0
-26.347187,43,112621.925521,True,True,0,3.017858706525135,0
17.293016,55,112734.584919,True,True,0,3.1397379179402196,0
2.436031,150,113059.566168,False,False,1,3.00145536995686,0
3.35985,150,113375.441072,False,True,0,3.9263451107879925,0
6.946378,63,113505.800106,True,True,1,3.0226120948791495,0
1.098676,150,113818.146066,False,True,0,3.3429487778224924,0
2.988551,150,114134.498652,False,False,1,3.000275419470442,0
2.634951,150,114458.588074,False,False,1,3.0705485100486127,0
2.996287,150,114773.454443,False,True,0,4.657405657343875,0
-4.439626,145,115070.889628,True,True,0,3.0618414328391816,0
2.446781,150,115388.619501,False,False,1,3.0183984332844203,0
2.94038,150,115702.16242,False,True,0,3.962642439924596,0
-35.659255,79,115866.397656,True,True,0,3.192896358833936,0
15.290943,41,115952.130863,True,True,0,3.0505806124255272,0
22.419057,91,116144.778361,True,True,0,3.203000830074578,0
-28.65768,150,116470.674866,False,True,2,3.675850320183614,0
2.114967,150,116792.864902,False,False,1,3.027740219743169,0
-1.892831,85,116968.763953,True,True,0,3.0309235233649723,0
2.345743,150,117279.160176,False,False,0,9.436307310547972,0
21.845086,57,117398.316036,True,True,0,3.019652399252012,0
-27.387236,102,117615.101977,True,True,0,3.2005219019832682,0
4.306619,150,117931.727797,False,False,1,3.413794913636298,0
-58.023547,40,118014.70174,True,True,1,3.014715433120728,0
-46.556672,49,118117.517719,True,True,0,3.18447161502042,0
17.532402,68,118263.59008,True,True,0,3.013617578883297,0
-42.654169,63,118393.001893,True,True,0,3.204110439935228,0
22.349198,106,118613.818542,True,True,1,3.1359635319798085,0
2.57596,150,118950.975756,False,False,1,3.0050638889025807,0
24.315558,128,119241.006133,True,True,0,3.1261415331289206,0
-69.634384,40,119324.375028,False,True,0,3.4409193737961408,0
3.216408,150,119647.044895,False,False,1,3.013326044602443,0
-11.764566,150,119964.732993,False,True,0,3.7626658071922394,0
-63.376403,39,120047.089084,True,True,0,3.023316187617457,0
2.874709,150,120365.665299,False,False,1,3.0353886958434746,0
1.56304,150,120687.519904,False,False,1,3.0,0
2.166317,150,121019.284758,False,False,1,3.014060229371895,0
9.015365,55,121184.540799,True,True,0,3.1874839907755637,0
3.534011,83,121430.110818,True,True,0,3.168740126096851,0
1.88801,150,121883.478405,False,False,2,3.4169517339318087,0
1.398716,150,122322.269401,False,False,1,3.00333248334588,0
2.085244,150,122771.61719,False,False,1,3.0013097133306266,0
21.063117,87,123020.230678,True,True,0,3.0467572083974064,0
-9.260408,50,123163.049385,True,True,1,3.2400558716337384,0
-44.978797,45,123297.218839,True,True,0,3.0058300495147705,0
-59.964354,75,123515.390869,True,True,0,3.177364110946655,0
3.358675,150,123951.295615,False,False,1,3.0000183582305904,0
2.670536,150,124387.295996,False,True,1,3.129858004975572,0
23.555063,99,124675.9139,True,True,0,3.0306543519679647,0
22.950638,86,124924.658976,True,True,0,3.0877879650967395,0
2.470187,150,125364.119007,False,False,1,3.000030612322643,0
